Date,ID,Days until next hedge,S,Dividend,C_BS,D_BS,C_mkt,D_Blm,R,TTM,Moneyness,D_Optimal,Target
2024-11-26,3,1,6021.63,1.2827,292.9309387,0.665622411,307.65,0.688,4.73591,115,121.63,0.924210144,0.258587734
2024-08-26,7,1,5616.84,1.3683,157.2004574,0.494758257,165.75,0.51,4.93872,116,-83.16,0.531482885,0.036724628
2024-10-22,8,1,5851.2,1.3109,184.2315229,0.605447056,187.75,0.614,4.7952,59,51.2,0.451024391,-0.154422665
2024-11-11,5,1,6001.35,1.2884,170.3741531,0.492371995,180.65,0.516,4.76371,130,-98.65,0.577649037,0.085277042
2024-09-11,1,1,5554.13,1.3846,206.7066899,0.487155454,220.25,0.505,4.86546,191,-145.87,0.504614773,0.017459319
2024-10-25,10,3,5808.12,1.3187,57.32446689,0.30720183,28.2,0.312,4.77618,56,-191.88,0.233599861,-0.073601969
2024-09-23,2,3,5718.57,1.3397,227.7320912,0.524454211,237.6,0.54,4.64276,179,-81.43,0.688335593,0.163881382
2024-09-25,11,1,5722.26,1.3381,25.49087119,0.158554118,29.95,0.177,4.61325,86,-377.74,0.1899615,0.031407382
2024-09-10,5,1,5495.52,1.3981,42.61733536,0.171763169,48.55,0.189,4.83428,192,-604.48,0.172097121,0.000333952
2024-08-20,10,1,5597.12,1.3721,40.67991757,0.201673175,26.8,0.222,4.9802,122,-402.88,0.12543207,-0.076241105
2024-10-02,10,1,5709.54,1.3455,46.42085415,0.241847753,27.55,0.259,4.59496,79,-290.46,0.244645498,0.002797744
2024-10-18,7,3,5864.67,1.3086,273.2573563,0.705980961,279.55,0.714,4.78168,63,164.67,0.662567712,-0.043413249
2024-11-22,2,3,5969.34,1.2949,340.4159308,0.690133881,354.6,0.709,4.77997,119,169.34,0.646819474,-0.043314407
2024-09-23,8,3,5718.57,1.3397,130.399467,0.473251465,139.25,0.491,4.64276,88,-81.43,0.590001937,0.116750472
2024-11-14,4,1,5949.17,1.2985,190.7371813,0.531531934,203,0.557,4.77487,127,-50.83,0.467249103,-0.064282831
2024-08-30,4,3,5648.4,1.3606,103.9244261,0.334537718,112.9,0.35,4.96967,203,-351.6,0.236909074,-0.097628644
2024-11-06,10,1,5929.04,1.2922,78.02623258,0.434410582,44.25,0.446,4.75551,44,-70.96,0.240600943,-0.193809639
2024-08-06,7,1,5240.03,1.4665,63.86534996,0.234463606,65.3,0.244,4.95203,136,-459.97,0.203736469,-0.030727137
2024-10-18,9,3,5864.67,1.3086,114.7253753,0.508562689,137.1,0.521,4.78168,63,-35.33,0.560973996,0.052411307
2024-08-23,6,3,5634.61,1.3637,51.71020404,0.199894509,58.4,0.216,4.93002,210,-565.39,0.320660402,0.120765893
2024-10-21,3,1,5853.98,1.311,231.2544249,0.543970012,245.1,0.563,4.79913,151,-46.02,3.16036758,2.616397568
2024-10-01,10,1,5708.75,1.3433,47.21483861,0.243572337,27.7,0.262,4.60149,80,-291.25,-0.258675479,-0.502247816
2024-10-15,8,1,5815.26,1.3209,177.4927805,0.565488389,185.45,0.577,4.76965,66,15.26,0.418540679,-0.146947711
2024-09-13,8,1,5626.02,1.3662,103.0785914,0.391225485,110.25,0.407,4.83545,98,-173.98,0.495687763,0.104462278
2024-10-18,8,3,5864.67,1.3086,197.9178754,0.619358855,203.5,0.629,4.78168,63,64.67,0.57422535,-0.045133505
2024-11-14,2,1,5949.17,1.2985,327.550836,0.680488318,342.8,0.703,4.77487,127,149.17,0.603741708,-0.076746609
2024-08-06,11,1,5240.03,1.4665,9.066567139,0.051159959,9.6,0.055,4.95203,136,-859.97,0.015955266,-0.035204693
2024-08-29,5,1,5591.96,1.3743,59.65529378,0.226232002,70.6,0.255,4.99045,204,-508.04,0.143168811,-0.083063191
2024-10-29,10,1,5832.92,1.3131,60.50101762,0.32738008,34.65,0.35,4.76552,52,-167.08,0.295490886,-0.031889194
2024-10-02,2,1,5709.54,1.3455,230.0587384,0.514899867,245.9,0.533,4.59496,170,-90.46,1.01935624,0.504456373
2024-11-27,6,2,5998.74,1.2879,96.03706486,0.37434947,103.1,0.398,4.72437,114,-201.26,0.426021184,0.051671714
2024-08-05,10,1,5186.33,1.4816,18.33597487,0.08521679,14.95,0.102,4.95853,137,-813.67,-0.10002374,-0.18524053
2024-10-21,4,1,5853.98,1.311,172.9088288,0.467497881,184.35,0.487,4.79913,151,-146.02,2.725608019,2.258110138
2024-10-09,8,1,5792.04,1.3255,171.2592602,0.544206382,176,0.55,4.78852,72,-7.96,0.352461931,-0.191744451
2024-11-08,4,3,5995.54,1.2888,229.8399837,0.571603896,239.8,0.593,4.76595,133,-4.46,0.367198146,-0.20440575
2024-08-14,12,1,5455.21,1.408,5.847207224,0.041317162,7.05,0.049,4.94858,128,-744.79,0.054672087,0.013354925
2024-09-03,10,1,5528.93,1.3905,24.39471113,0.139225064,15.05,0.156,4.95311,108,-471.07,0,-0.139225064
2024-09-04,9,1,5520.07,1.3929,36.9756244,0.195586999,49.25,0.226,4.89094,107,-379.93,0.320094555,0.124507556
2024-09-24,12,1,5732.93,1.336,14.0892327,0.098956217,16.7,0.111,4.61941,87,-467.07,0.124087194,0.025130978
2024-09-25,3,1,5722.26,1.3381,174.4447488,0.453181584,185.85,0.473,4.61325,177,-177.74,0.51093093,0.057749346
2024-10-02,11,1,5709.54,1.3455,23.56433146,0.148148086,27.55,0.162,4.59496,79,-390.46,0.244645498,0.096497412
2024-08-29,7,1,5591.96,1.3743,139.9729394,0.468627319,154.55,0.5,4.99045,113,-108.04,0.333467727,-0.135159592
2024-10-09,6,1,5792.04,1.3255,79.30216833,0.276649648,83.6,0.289,4.78852,163,-407.96,0.09016468,-0.186484968
2024-09-05,5,1,5503.41,1.3961,45.15994206,0.179133113,51.9,0.199,4.88116,197,-596.59,0.154416851,-0.024716262
2024-08-27,8,1,5625.8,1.3662,107.4610592,0.401689762,116.35,0.424,4.92021,115,-174.2,0.53503896,0.133349199
2024-11-21,1,1,5948.71,1.2982,408.935567,0.728488368,421.2,0.748,4.77303,120,248.71,0.69792415,-0.030564218
2024-09-20,2,1,5702.55,1.3484,222.8090739,0.514749605,230.2,0.53,4.66994,182,-97.45,0.468095324,-0.046654281
2024-10-11,2,3,5815.03,1.3204,291.6767339,0.585194926,298,0.599,4.78128,161,15.03,0.801193402,0.215998476
2024-08-30,1,3,5648.4,1.3606,255.9457201,0.559051773,269.95,0.571,4.96967,203,-51.6,0.43551299,-0.123538783
2024-12-02,7,1,6047.15,1.2774,361.6747471,0.948629025,367.9,0.944,4.78404,18,347.15,1.44940515,0.500776125
2024-10-16,10,1,5842.47,1.3144,78.78463134,0.365632694,46.5,0.378,4.76916,65,-157.53,2.685166725,2.319534031
2024-11-25,7,1,5987.37,1.2907,313.9425521,0.891731783,325.15,0.893,4.76095,25,287.37,0.770991476,-0.120740307
2024-09-03,1,1,5528.93,1.3905,203.0729214,0.47569867,217.65,0.497,4.95311,199,-171.07,0.259087694,-0.216610975
2024-09-12,9,1,5595.76,1.3736,47.40821496,0.243908419,60.65,0.275,4.84198,99,-304.24,0.292862014,0.048953595
2024-09-06,3,1,5408.42,1.4211,77.12702805,0.254697867,83,0.272,4.84393,196,-491.58,0.28517875,0.030480883
2024-09-12,8,1,5595.76,1.3736,91.71475549,0.361913799,98.35,0.376,4.84198,99,-204.24,0.396029315,0.034115516
2024-10-08,6,1,5751.13,1.3351,68.53244852,0.249015997,73.45,0.262,4.77619,164,-448.87,0.249397134,0.000381137
2024-11-12,5,1,5983.99,1.2925,159.4536862,0.476243896,170.5,0.503,4.7735,129,-116.01,0.721527849,0.245283953
2024-09-09,11,3,5471.05,1.4044,8.915348701,0.061253798,11.2,0.072,4.85278,102,-628.95,0.018879254,-0.042374544
2024-09-13,3,1,5626.02,1.3662,137.8812186,0.390816121,149.95,0.41,4.83545,189,-273.98,0.473819185,0.083003064
2024-11-29,9,3,6032.38,1.2809,154.0078017,0.859648682,172.1,0.806,4.79975,21,132.38,0.477592328,-0.382056355
2024-09-04,2,1,5520.07,1.3929,151.4251204,0.399017158,163.25,0.414,4.89094,198,-279.93,0.625369918,0.22635276
2024-10-18,2,3,5864.67,1.3086,307.6901928,0.61862103,320.3,0.636,4.78168,154,64.67,0.66698483,0.048363801
2024-08-05,6,1,5186.33,1.4816,19.42248143,0.07987078,26.2,0.097,4.95853,228,-1013.67,-0.116850163,-0.196720944
2024-09-10,10,1,5495.52,1.3981,19.25928745,0.115519155,11.65,0.128,4.83428,101,-504.48,0.065927753,-0.049591402
2024-08-19,4,1,5608.25,1.3698,101.9515146,0.320313352,109.5,0.338,5.01499,214,-391.75,-0.039682368,-0.35999572
2024-11-05,2,1,5782.76,1.3243,238.2021124,0.557950508,254.1,0.577,4.75145,136,-17.24,0.620956911,0.063006403
2024-11-22,1,3,5969.34,1.2949,420.0095073,0.74403182,435.45,0.761,4.77997,119,269.34,0.75031059,0.00627877
2024-11-06,11,1,5929.04,1.2922,39.79262665,0.277827189,44.25,0.289,4.75551,44,-170.96,0.240600943,-0.037226246
2024-10-22,3,1,5851.2,1.3109,227.3805658,0.541540656,235.65,0.56,4.7952,150,-48.8,0.418609907,-0.122930749
2024-11-13,3,1,5985.38,1.2904,282.756555,0.637409045,302.1,0.664,4.73383,128,85.38,0.906087595,0.26867855
2024-08-28,1,1,5592.18,1.3749,231.5020978,0.519448631,239.2,0.535,4.90451,205,-107.82,-23.91807073,-24.43751936
2024-09-18,5,1,5618.26,1.3686,64.13657695,0.23560605,76.1,0.261,4.73875,184,-481.74,0.212261203,-0.023344847
2024-08-09,9,3,5344.16,1.4383,24.20811118,0.127484428,29.65,0.146,4.97276,133,-555.84,3.360236731,3.232752303
2024-08-14,10,1,5455.21,1.408,19.19079208,0.112142778,12.25,0.126,4.94858,128,-544.79,0.09396765,-0.018175128
2024-09-18,4,1,5618.26,1.3686,94.18355995,0.306320287,109.25,0.333,4.73875,184,-381.74,0.270055095,-0.036265192
2024-08-14,5,1,5455.21,1.408,39.00056651,0.1605,45,0.18,4.94858,219,-644.79,0.214132342,0.053632341
2024-08-26,12,1,5616.84,1.3683,13.04087528,0.083794641,14.8,0.093,4.93872,116,-583.16,-0.022859479,-0.10665412
2024-08-13,5,1,5434.43,1.4134,39.46428911,0.158524607,44.8,0.174,4.93515,220,-665.57,0.009723483,-0.148801123
2024-10-21,6,1,5853.98,1.311,85.09402779,0.303202616,92.4,0.322,4.79913,151,-346.02,1.906253461,1.603050846
2024-09-05,3,1,5503.41,1.3961,100.0633199,0.311229187,110.7,0.335,4.88116,197,-396.59,0.29097597,-0.020253216
2024-11-11,4,1,6001.35,1.2884,229.6409886,0.575531968,241.7,0.598,4.76371,130,1.35,0.628869149,0.05333718
2024-10-09,7,1,5792.04,1.3255,240.5917224,0.63435941,246.15,0.638,4.78852,72,92.04,0.438528217,-0.195831193
2024-08-26,1,1,5616.84,1.3683,245.120735,0.537777542,259.4,0.554,4.93872,207,-83.16,0.65149515,0.113717608
2024-11-11,10,1,6001.35,1.2884,105.9671673,0.546968283,59.5,0.56,4.76371,39,1.35,0.512201117,-0.034767167
2024-11-08,12,3,5995.54,1.2888,28.06539541,0.220947194,28.75,0.229,4.76595,42,-204.46,-0.067641764,-0.288588958
2024-09-25,9,1,5722.26,1.3381,70.9684825,0.347175634,92.55,0.387,4.61325,86,-177.74,0.40394112,0.056765486
2024-11-21,6,1,5948.71,1.2982,94.44582335,0.347344277,99.55,0.368,4.77303,120,-251.29,0.13958483,-0.207759447
2024-10-04,12,1,5751.07,1.3361,14.76312765,0.103888908,15.75,0.11,4.75321,77,-448.93,0.055115337,-0.048773571
2024-08-08,7,1,5319.31,1.445,76.74959293,0.275895264,84.4,0.295,4.9504,134,-380.69,-0.302373113,-0.578268377
2024-10-10,8,1,5780.05,1.3278,163.2353699,0.531491094,171.7,0.544,4.7853,71,-19.95,0.352330777,-0.179160317
2024-11-29,8,3,6032.38,1.2809,255.4284356,0.887041278,262.95,0.893,4.79975,21,232.38,0.590799398,-0.29624188
2024-11-15,2,3,5870.62,1.3163,278.287651,0.622112762,295.25,0.649,4.77039,126,70.62,0.328676569,-0.293436193
2024-10-01,2,1,5708.75,1.3433,231.5597525,0.515005692,241.6,0.533,4.60149,171,-91.25,7.415363729,6.900358037
2024-10-31,5,1,5705.45,1.3411,75.68667612,0.271388057,80.7,0.294,4.7692,141,-394.55,0.15125642,-0.120131637
2024-08-06,8,1,5240.03,1.4665,40.41377039,0.169249235,41.45,0.177,4.95203,136,-559.97,0.114141516,-0.055107719
2024-10-17,1,1,5841.47,1.3139,368.6010903,0.660668332,383.75,0.679,4.79474,155,141.47,0.467617148,-0.193051184
2024-10-11,6,3,5815.03,1.3204,88.03204805,0.295078421,90.55,0.307,4.78128,161,-384.97,0.417571138,0.122492716
2024-08-07,11,1,5199.5,1.4786,7.792546869,0.044498114,8.95,0.051,4.85962,135,-900.5,0.027593237,-0.016904876
2024-10-03,11,1,5699.94,1.3476,23.36691146,0.145357389,25.15,0.157,4.61384,78,-400.06,0.12962101,-0.015736378
2024-11-20,1,1,5917.11,1.3051,385.9732203,0.710385712,399.55,0.73,4.77309,121,217.11,0.689769413,-0.020616299
2024-08-15,12,1,5543.22,1.3858,10.45374267,0.06746911,11.85,0.075,5.00198,127,-656.78,0.046214458,-0.021254652
2024-08-06,9,1,5240.03,1.4665,22.06782667,0.108783548,25.5,0.124,4.95203,136,-659.97,0.062593735,-0.046189814
2024-09-26,5,1,5745.37,1.3329,97.63723132,0.317696366,104.1,0.334,4.6145,176,-354.63,0.08097667,-0.236719696
2024-08-22,11,1,5570.64,1.3792,21.35273469,0.121252014,25.15,0.137,4.97371,120,-529.36,0.080775327,-0.040476688
2024-10-03,1,1,5699.94,1.3476,292.1654071,0.572594936,300.2,0.589,4.61384,169,-0.06,0.580348615,0.007753679
2024-08-22,3,1,5570.64,1.3792,129.5732717,0.367667938,145.1,0.394,4.97371,211,-329.36,0.265068547,-0.102599391
2024-11-05,9,1,5782.76,1.3243,61.99139833,0.366128269,82.35,0.396,4.75145,45,-117.24,0.428576655,0.062448386
2024-11-01,5,3,5728.8,1.3364,80.18957101,0.284902908,84.2,0.298,4.75678,140,-371.2,0.370426716,0.085523808
2024-10-31,7,1,5705.45,1.3411,165.576055,0.546285182,169.85,0.565,4.7692,50,5.45,0.384623469,-0.161661714
2024-08-13,9,1,5434.43,1.4134,31.01915526,0.162227409,39.55,0.188,4.93515,129,-465.57,-0.036463063,-0.198690472
2024-09-05,2,1,5503.41,1.3961,140.1148654,0.384001564,152.7,0.407,4.88116,197,-296.59,0.370285305,-0.013716258
2024-08-05,7,1,5186.33,1.4816,72.60121509,0.236408852,86.95,0.264,4.95853,137,-513.67,-0.404768966,-0.641177819
2024-08-16,1,3,5554.25,1.3829,216.5195265,0.499561305,233.85,0.52,4.99486,217,-145.75,0.44225743,-0.057303875
2024-09-23,5,3,5718.57,1.3397,87.69535876,0.297305969,93.4,0.313,4.64276,179,-381.43,0.335062829,0.03775686
2024-09-04,10,1,5520.07,1.3929,24.49491358,0.137727469,15.05,0.148,4.89094,107,-479.93,0.100770508,-0.036956961
2024-10-24,6,1,5809.86,1.3193,69.85707121,0.265652604,76.05,0.285,4.77971,148,-390.14,0.230777291,-0.034875314
2024-08-23,5,3,5634.61,1.3637,76.05250625,0.263703534,84.55,0.281,4.93002,210,-465.39,0.415771538,0.152068005
2024-08-09,1,3,5344.16,1.4383,134.6998096,0.362407459,145.55,0.379,4.97276,224,-355.84,2.613517458,2.251109999
2024-10-04,10,1,5751.07,1.3361,56.91590571,0.281858099,31.75,0.291,4.75321,77,-248.93,0.109327144,-0.172530956
2024-08-22,4,1,5570.64,1.3792,92.62814274,0.296174638,105.6,0.322,4.97371,211,-429.36,0.207035788,-0.089138849
2024-10-31,12,1,5705.45,1.3411,6.447678556,0.055714947,7.35,0.064,4.7692,50,-494.55,-0.006482418,-0.062197365
2024-09-12,6,1,5595.76,1.3736,39.48644641,0.165023845,44.65,0.18,4.84198,190,-604.24,0.211326567,0.046302722
2024-09-23,12,3,5718.57,1.3397,13.69764139,0.09548572,16,0.108,4.64276,88,-481.43,0.050987822,-0.044497898
2024-09-11,10,1,5554.13,1.3846,25.82947592,0.147360555,15.5,0.161,4.86546,100,-445.87,0.080883229,-0.066477326
2024-10-04,7,1,5751.07,1.3361,217.0929044,0.599213521,223.05,0.606,4.75321,77,51.07,0.444536815,-0.154676706
2024-09-09,4,3,5471.05,1.4044,59.9436305,0.219209367,69.7,0.24,4.85278,193,-528.95,0.121666301,-0.097543065
2024-10-17,7,1,5841.47,1.3139,259.6133664,0.683772971,268.15,0.695,4.79474,64,141.47,0.495891673,-0.187881297
2024-08-23,10,3,5634.61,1.3637,47.08998365,0.226617547,30.3,0.239,4.93002,119,-365.39,0.239136571,0.012519025
2024-10-16,4,1,5842.47,1.3144,179.0408935,0.463589833,187.1,0.482,4.76916,156,-157.53,2.272064152,1.808474319
2024-11-01,10,3,5728.8,1.3364,33.60788286,0.210678912,16.15,0.216,4.75678,49,-271.2,0.167289485,-0.043389427
2024-11-18,12,1,5893.62,1.3109,5.05989583,0.064237535,6,0.074,4.76812,32,-306.38,0.099362803,0.035125268
2024-08-21,4,1,5620.85,1.3666,106.8492602,0.32864588,117.4,0.349,4.94072,212,-379.15,0.234040765,-0.094605115
2024-10-31,10,1,5705.45,1.3411,31.02711039,0.194805385,15.7,0.213,4.7692,50,-294.55,0.019447254,-0.175358131
2024-11-25,1,1,5987.37,1.2907,426.5987903,0.75950695,448.5,0.777,4.76095,116,287.37,0.660849836,-0.098657114
2024-11-14,6,1,5949.17,1.2985,92.21711567,0.347135773,100.15,0.371,4.77487,127,-250.83,0.285047347,-0.062088426
2024-08-21,6,1,5620.85,1.3666,50.68193625,0.195537066,57.55,0.214,4.94072,212,-579.15,0.132887553,-0.062649513
2024-09-10,6,1,5495.52,1.3981,27.10220257,0.121587329,31.55,0.136,4.83428,192,-704.48,0.117300028,-0.004287301
2024-10-11,4,3,5815.03,1.3204,171.9607073,0.446973139,176.2,0.461,4.78128,161,-184.97,0.629185779,0.182212641
2024-08-29,8,1,5591.96,1.3743,91.41200208,0.365262631,102.95,0.397,4.99045,113,-208.04,0.257881709,-0.107380921
2024-09-06,6,1,5408.42,1.4211,21.4303676,0.09807011,23.9,0.11,4.84393,196,-791.58,0.099331924,0.001261814
2024-11-07,2,1,5973.1,1.2938,354.0842206,0.692412888,371.55,0.71,4.74561,134,173.1,0.609605701,-0.082807187
2024-10-04,8,1,5751.07,1.3361,151.6049464,0.504668186,155.7,0.513,4.75321,77,-48.93,0.346052033,-0.158616153
2024-09-16,4,3,5633.09,1.3646,100.6909442,0.319465435,111.05,0.341,4.76414,186,-366.91,3.204877488,2.885412053
2024-10-22,4,1,5851.2,1.3109,169.2930599,0.464141092,176.2,0.483,4.7952,150,-148.8,0.354707067,-0.109434024
2024-10-23,12,1,5797.42,1.3226,11.47421744,0.093779491,13.15,0.104,4.79683,58,-402.58,-0.024530888,-0.118310379
2024-10-15,6,1,5815.26,1.3209,85.30097903,0.290833626,91.6,0.308,4.76965,157,-384.74,0.20001059,-0.090823036
2024-08-06,3,1,5240.03,1.4665,60.69770723,0.199918592,64.9,0.213,4.95203,227,-659.97,0.181644563,-0.018274029
2024-10-30,9,1,5813.67,1.3177,82.89332036,0.425026385,102.75,0.459,4.78509,51,-86.33,0.357386701,-0.067639685
2024-09-05,10,1,5503.41,1.3961,21.2644021,0.124227981,13.35,0.14,4.88116,106,-496.59,0.049896601,-0.074331379
2024-10-03,8,1,5699.94,1.3476,129.6501775,0.452489883,134.4,0.467,4.61384,78,-100.06,0.418322352,-0.034167531
2024-11-07,10,1,5973.1,1.2938,96.3356113,0.503261628,54.8,0.512,4.74561,43,-26.9,0.202452078,-0.30080955
2024-10-21,5,1,5853.98,1.311,124.0294464,0.385517465,133.3,0.405,4.79913,151,-246.02,2.341013022,1.955495558
2024-10-23,1,1,5797.42,1.3226,331.4281428,0.63508777,347.95,0.654,4.79683,149,97.42,0.588741306,-0.046346464
2024-10-10,4,1,5780.05,1.3278,155.2958543,0.420922198,165.05,0.439,4.7853,162,-219.95,0.320692911,-0.100229287
2024-09-16,8,3,5633.09,1.3646,104.4974669,0.395333701,113.65,0.415,4.76414,95,-166.91,2.913524989,2.518191288
2024-10-23,11,1,5797.42,1.3226,25.84736521,0.176761932,29,0.191,4.79683,58,-302.58,0.004088481,-0.172673451
2024-08-21,11,1,5620.85,1.3666,26.57971165,0.146122665,29.75,0.159,4.94072,121,-479.15,0.091236231,-0.054886434
2024-09-25,7,1,5722.26,1.3381,193.5932128,0.577749212,207.35,0.597,4.61325,86,22.26,0.59390262,0.016153408
2024-11-25,8,1,5987.37,1.2907,222.4416922,0.823933364,233,0.827,4.76095,25,187.37,0.694626606,-0.129306759
